tag,bestAnswer,score
z0ISq18mrnq9y3AupMn7MA,1,9.647145E-1
Q-yTbpW4vrq80oRW40W_Pg,1,9.934595E-1
0SakkRuHhECsDsZ8mRkisQ,1,9.934595E-1
HD0e3eHwv573qHZOJJitWg,1,9.948484E-1
kIm0oeOaVfC9-2flLPVklA,1,9.948484E-1
zDujEq9qZk13nBcG2PH4tA,1,9.934595E-1
-Td-YEPTOUq2H3LRWgRxUw,1,8.814312E-1
Ve6GVzzJpR5QIIPdcn6ViQ,1,9.647145E-1
3n96VKiKG5Tte8z-U-TaLg,1,9.934595E-1
WYhRkUATHRyXZrE55MArbA,1,9.934595E-1
AUifp6IDKzmorCM6vY2fug,1,9.647145E-1
f8ipr8Wdy1_wHhw7JgNqPQ,1,9.948484E-1
Cnqy9w1BFXZFEaChfox0ow,0,1.467755E-2
P2CTp4xyaNCe2AXSiLeOSQ,1,9.647145E-1
jku9Fg8JsUbv_LQzg6PK4g,1,9.948484E-1
ZVa3-O6LMxZXSpKG0J1h-w,1,9.647145E-1
7vq2CNM69sdrXrtbT2-qEQ,1,9.934595E-1
r_fUOUhz-pHZxFDV1hzy0w,1,9.647145E-1
Ry9w-jFALWYhazi6jjyIKw,1,9.948484E-1
xbrQ2dHuQoFJmNxAuOky4A,1,9.948484E-1
ZMFj1vCfQWdSAtwyjqRUlw,1,9.647145E-1
ONEe1U1fNGT80jAEE0sCrg,0,1.467755E-2
Kh0-HmlgmVUkRxR55_Vn1g,1,9.647145E-1
Hv_jHNuw63oO-jtNXuWDVQ,1,9.948484E-1
faukkggAc_tuJ4THYlf4fg,1,9.647145E-1
AAQDZdKhtcX7otmOfOF9nw,1,9.647145E-1
ip733nbgjaMMazfQ-Ibhgg,1,9.647145E-1
SPYMe1nvAEFfgacIqSsHIg,1,9.647145E-1
zg9Jrtx9rqTXeaqufSOxHQ,1,9.948484E-1
geNwD4ySIwA732eK2CvDZw,1,9.934595E-1
rJJiGJx3kfMAxtD7P7okHQ,0,1.467755E-2
JyXn_GCGM2DsNYIzgzQrDw,1,9.647145E-1
tRIHhPKryUZ56SfIz6mLiA,1,9.647145E-1
CAGAWbPE8uPr2VVvEnv0ZA,1,9.647145E-1
32VbG_XgkZIuye0PV-BxaA,1,9.948484E-1
gL4V5DN3yH45hbXqvy8-9g,1,9.948484E-1
5V4cUVikPN8ALWXBVdjltw,1,9.934595E-1
l7OsDvMOO3ji3fg0nT0QzA,1,9.647145E-1
uDJw4dQiySoNCBoUalW1Ww,1,9.647145E-1
VF3wSCRC3mE6JpBQPQXELA,0,1.467755E-2
U8Ljrx-w5otdMZNFhw5piw,1,9.647145E-1
5MpWHGQ6Qc-M4q1KL_nioA,1,9.486457E-1
aJJlY5xvqS180wtRIHEWqA,1,9.948484E-1
Njr_f1J5Pve35OyPdBljVA,1,9.948484E-1
BXiX5-ce4NNxsw7eUDZeOg,1,9.948484E-1
zwOAiVT4pAmpNGXzj-t5MA,1,9.647145E-1
bdKc4CSJPv-XLgxVwrtPrg,1,9.934595E-1
Q1_UvNyONsaVS_VC1mD9Dw,1,9.647145E-1
jo30o65XFWmgMJS86zFiFQ,0,1.467755E-2
Fu7J2Fwoj_S6Jpg9dULzKg,1,9.948484E-1
1uOB_tWZwvI0_HakXfu5Jg,1,9.647145E-1
mk3UxnO9MQlJMsr_mMG9yQ,1,9.948484E-1
74zaTegd7fnS6llTesn_Dg,1,9.948484E-1
uPWyvfh5qSrVbujhjsDiiw,1,9.948484E-1
n_NIY1KTi-R5DPkduEUKIw,1,9.647145E-1
0O0DV4tKQkp2lS2wGcg_7A,1,9.934595E-1
3D6UAhoKnF3A03rX_v5ngA,1,9.948484E-1
MA1QPFSYddVq_KzEldpcRg,0,1.467755E-2
i_rg-OLXQbpRUN7O3MeCeA,1,9.934595E-1
MoyxzhaYIsJx-p9IuGGK4w,0,1.467755E-2
iEUXrUUqGfUhpgYYSr5Zig,0,1.467755E-2
EsHcyOLHaK76bQuU7bwiTw,1,9.934595E-1
y800EdmdRpesUgQYN4VXNw,0,1.467755E-2
eODPY5rejL6CYvN4DEqwrg,1,9.934595E-1
kDJbzzmCEjFbyDQ-lSygvw,1,9.948484E-1
RUfsaabXoeH_FDKS8ocWjA,1,9.934595E-1
GqTgQEqwf3k5JyE7DHDhjw,1,9.647145E-1
RXCCofQw1EjTcSN0ZeXfRA,1,9.934595E-1
WG8vi6huvU1PkpY_R3whlw,1,9.948484E-1
ZTsN8TdMXl8SW_AKd_ablw,1,9.647145E-1
qBGKigOGn_flCx1apxPzlA,1,9.948484E-1
6-ShONYFIM9K8HAUOhZVlw,1,9.948484E-1
Sp-vnk-waTvKblG_88M4TA,1,9.486457E-1
xKIv_b2L2pUHmsoJ-xOepg,1,9.934595E-1
eWMuXtaBzf0H5u0Vf_zpjw,1,9.948484E-1
e5VNqnVitx8OrnINaMMCsA,1,9.486457E-1
uEKiv6WEPg9dWj10HCur5A,1,9.934595E-1
z-y9GDoRr1S9Ma6b2n0A4A,1,9.948484E-1
cGqMEMQFtkB3hIGfLy2R3A,0,1.467755E-2
goqTQ4tOD-asC_ZJBW9l7w,1,9.647145E-1
xzN2k19JXDYjOWAhNw62aw,1,9.934595E-1
EL5Y6BSinmUte5VW4Eh54Q,0,1.467755E-2
6aVgixwks8EgirE1JtyDAQ,0,1.467755E-2
wnyX_yg4ddSDkupwFKftIA,1,9.948484E-1
GZvelhGenbfJxc4_SG_RJw,1,9.948484E-1
hzPBADaUBQEL30MGrvKsww,1,9.934595E-1
cDUait5j29Pe0QynQ3JtYQ,1,9.948484E-1
He5DhOW-vf1WHjzQ_NMnTA,1,9.486457E-1
lDhlNQHgzyxgi3By7Ko2LA,1,9.948484E-1
Mo8Q_bE6ehr00L2KC0DekQ,1,9.948484E-1
3o0W7asUgP7EEKn8iFWFyA,1,9.948484E-1
kLJfizeHMQqesp1K9mfUtg,1,9.647145E-1
D-smGg8zFQzk40EdessZ5w,1,9.948484E-1
JjpCF17AxF6RPOyimw21cw,1,9.948484E-1
SpyQHasbnU5YkOR6PI4sNQ,1,9.948484E-1
gGkkzrcHh1xS-S55OsuKsw,0,1.467755E-2
rupPZLhd0oRSAmVDaeYaGA,0,1.467755E-2
65RUNbor7l0IJcRrd4itTQ,1,9.948484E-1
MeQU-nGaQvX12VXYOyzavQ,1,9.934595E-1
u5gLdI6l6zsPxL2kOYbyfw,0,1.467755E-2
fuS39acPaRi38DhSSwEI4Q,1,9.948484E-1
19zArMBG2qW2k16Y0i2aBA,1,9.948484E-1
YLVvBYOumnR9ewrrqQbcxA,1,9.948484E-1
UQZmhaPAMdZabid6ccvhTg,1,9.948484E-1
fL-JDsQ2I_MT7SpwfyHRFg,0,1.467755E-2
os09iVkYkzIg9G1xEIepiA,1,9.948484E-1
YT5Ywu9y190B4IGIlBetzA,0,1.467755E-2
4j_n7nPaZrp6_lEInZaA8Q,1,9.948484E-1
bjzBkF2FFMsdkCk50xseFQ,1,9.948484E-1
z7H9ApIGopnDnQaglnPTzg,1,9.934595E-1
ieoPAi6nbdEkrwv4vGVSwg,1,9.948484E-1
r_QyrpiVTXFva14r0mB_OA,1,9.948484E-1
oUVX94JtKyLPXozC2hemCg,1,9.948484E-1
Da9aNH6kW3fv4mTzqx3yPw,0,1.467755E-2
jDIVPYpxQAk1HUAi0NIlQw,0,1.467755E-2
BA0_zeBrnugK2l0HHp38mw,1,9.647145E-1
rJfGgBleDYCVq2rkBr_w-Q,1,9.486457E-1
JLpEKUYAtzBRQwsUL3RPIA,1,9.948484E-1
6n7D4amt9vEruR73tt3S9w,0,1.467755E-2
hFmz7HH2og9hn7xNNv20yw,1,9.948484E-1
WE_dce2JKcv-VoFNaqiJ4w,1,9.948484E-1
kr5fRwdHtVwPPwSJxm9Fkg,1,9.486457E-1
8-Ug0Zjs5sL6MARspRJ7CA,0,1.467755E-2
M4pCWzdBCkp2g_d834a7Hw,0,1.467755E-2
skLDCHQcmivdGx5Qd_qBIA,1,9.948484E-1
dMrF98GlFYIPKYY5NVZHbw,0,1.467755E-2
eMSTTuOUlKEnSOr8lPp3Xg,1,9.113679E-1
Jwb556DrGTEZryeV7XgZmQ,0,1.467755E-2
5xeTONqSB8hIXdPkhQQW7g,0,1.467755E-2
vVVmHacu2YAxKfpIjhfd1g,1,9.486457E-1
VqnPcfqYltgxAkIuTaGkYg,0,1.467755E-2
uPe0efNw-uwPybeqccZ1zQ,1,9.948484E-1
qIOdughNii7-OW88IFtPQw,1,9.934595E-1
CZOZ_iVcW7EH4U_lyPj4lg,1,9.948484E-1
qZK3e3kZAuyVlNrFNjBZ3A,1,9.948484E-1
DF7PV0DE9z0LM4ae6XYeYg,0,1.467755E-2
zo4JHfD2nWPUiqgsgDOaHQ,1,9.486457E-1
aSprnLY-6GkMk1cuv0TMeA,1,9.647145E-1
xsQTIeq-WLkp4ParkTQpMQ,1,9.647145E-1
Aazjxg21VH2cncWYBAv68Q,1,9.555641E-1
hdiuRS9sVZSMReZm4oV5SA,1,9.647145E-1
I2lgw_7DUnwD92ND4PN-Ow,1,9.647145E-1
w0YkRy2gsr0znrM7ojZtTw,1,9.647145E-1
WEhkGLKlj-5X1pq_07Syaw,1,9.647145E-1
vjubSxmdG_HoBBgd39geBw,1,9.647145E-1
dc3hkLkAqCSxDWQzrx-g9A,1,9.647145E-1
LTi4_wcCVmqQeJ_jgTEbOQ,1,9.647145E-1
7_hGsGEkHrjgAiYVjrCFnw,1,9.647145E-1
5ZEFbq_AQV5VQFG2JKYzlA,1,9.647145E-1
yc4vsT-Q4Ej1_9hr94DxkQ,1,9.647145E-1
pxtno4adrYTjyQsxngTj9A,1,9.647145E-1
MeUq9lombxM9alxs64tejQ,1,9.555641E-1
MOwB9YYd-Ko6nVgSB-ltQw,1,9.647145E-1
S8OKQ5S40oZ1Rr5RbC0jdg,0,1.467755E-2
xrgzB0pvsxeGEIboE6I2gg,1,9.934595E-1
kVrTff8uDMSBAaceBwQ7dg,1,9.647145E-1
iXV4FMZPru7BB_nwN_8mVw,1,9.647145E-1
15k7iqFbhf4h8L01yggLqg,1,9.934595E-1
F2YbqhVr6hBsFrDCyr6M_w,1,9.647145E-1
J9xVQScnr0lYWl61_mLXMA,1,9.647145E-1
TWH4MjLtN1fKlF-7n6YXHg,1,9.647145E-1
k5fd-RSdG4IuXnnGSQ5oOw,1,9.647145E-1
mTWlEiCUEBlxBAkIikkB1A,1,9.647145E-1
L5MrjGhBqQkwlguY0ilxqA,1,9.934595E-1
MphfKkYFEe0BDQ6hZ0A5fA,1,9.647145E-1
lxPVSGnZ7YTiO5OGrqBS8Q,1,9.647145E-1
EegEULbC3qoMA-FaEjivtA,1,9.647145E-1
dh5r9-SbN8xJ76XvnayWLQ,1,9.647145E-1
ugIv_ylUdqRIlx6AD8lTJA,1,9.647145E-1
twHJyFgUSd7wzioKQjE7Jw,1,9.647145E-1
na-2_gQCY7ccS2ZkLJDumQ,1,9.647145E-1
cnMNL1O_dVtCdTyQwwOwOQ,1,9.647145E-1
DtnlLLvcqeEUIyZTypHnzw,1,9.647145E-1
rZ9OFoSqy8u4WECfh--ylg,1,9.647145E-1
LRgB2kEKtBxqIxNksTO_PQ,1,9.647145E-1
h9rymMeMUMOxQ9d93U0YDg,1,9.647145E-1
X8Hl9OezX-Yr9Jir3fsF7g,1,9.647145E-1
abZ-mEvF6Tj4hfyIg0lKwQ,1,9.555641E-1
PajKY49h4SpvSr-TW3lwCQ,1,9.934595E-1
LnMRZhKtOrW1eL04FiPYTg,1,9.934595E-1
BgGz5IdV53bGb4o7opR5zg,1,9.647145E-1
LfRiA6RORToZUSJUHkZBVA,1,9.647145E-1
LXdblKc5g1Dp17xiV-Am1w,1,9.647145E-1
V3USzFEGhuoXez4G2Rk11A,1,9.647145E-1
XHhRAKq6DArQXYhkgvwaow,1,9.647145E-1
KpBfFpjzsGvvqAzCasVW0g,1,9.647145E-1
6Z5OWpaeGGazJHR4LfThsw,1,9.647145E-1
nw85LVh6H3JIiw3ugvhAmw,0,9.520132E-2
BeE1tVTCmorm31fwXvX7Wg,1,9.948484E-1
1hZo1zfvLVN687_D7latyg,0,9.520132E-2
fH8DkdRerw5LJ7fZZHRfeA,1,9.948484E-1
3P8hb1ZOCA8IjEGfqpSpxg,1,9.948484E-1
vjj3MMPkULJUCv8xf3XRiA,1,9.591598E-1
WwyOYh84Ea0HNaQGgA6d4w,1,9.591598E-1
M-2aF4N8jIewBt3UoYEYJg,1,9.591598E-1
Mi_Sanw4buXOutZrMxy4Fg,0,9.520132E-2
EJOpdpy6QPTtmC7Fn04yHw,0,1.467755E-2
4eGCuMwKRCCrYHOobEsFpA,1,9.591598E-1
Sc9b0gyGPUe7SFuOCK00_Q,0,9.520132E-2
C8Ctyq7pXOPESK8cz_X2CA,0,9.520132E-2
n7JhermRt4mULT2bS_18kg,1,9.948484E-1
syu8oCU9h3X9hfAE_lpADw,0,9.520132E-2
vLaaNR3rTeSFEZe_nn43BA,1,9.948484E-1
hDj_0pbi4mFR5p1H1w6igw,1,9.113679E-1
PgTgzq8oKcP2r00YUWL03A,1,9.948484E-1
LZcpNrQQqC5IWbE4c-9Cyw,1,9.948484E-1
V0zC3awsklyxC0GFzmaTLg,1,9.591598E-1
u5zbsITgkFbAlRq0j-XE-g,0,1.467755E-2
x6_1vzeCH9YvbvIBmSr2iA,1,9.948484E-1
-KrQ1gOiyXCbffsWyc5SNQ,1,9.948484E-1
cS2dquz8jSagXqeVKBwSsg,1,9.948484E-1
n-W54Fja1oW5u3gzYp9HwA,1,9.486457E-1
wTaomJ5xoi-c7R_xKFmcpA,1,9.934595E-1
0laCKZiHrdM_ZKdhTFbGgg,1,9.948484E-1
2ZbGLUZpaJO8mdxi7UaVMQ,0,9.520132E-2
pL6cM2TPwvXqeGTrg7yN4Q,0,9.520132E-2
cw7K31iO2tb5drMtqZ9F8w,0,9.520132E-2
CfFjKWynWAFLO9mUTxe4Zg,0,9.520132E-2
W9wDa_EB0h2p5JG6P6lyZw,0,9.520132E-2
JBthOvTegHbrLDiVaCAy5Q,1,9.486457E-1
eTneVbjPKdo4gD9HfkDGdA,1,9.486457E-1
qrcu1K6f8WGMODdq_A8unw,1,9.486457E-1
qoVVQZpwXPxX_wL5qKzy0g,0,9.520132E-2
4pVVwr83eAdQva81lY9ylA,1,9.591598E-1
-yvRcO3ab1KRHtXtGA2IMg,0,9.520132E-2
fmdEiai0e4agyTEqFUWJmw,0,9.520132E-2
t-Pm38_XhMnGfOYgkhaNRA,1,9.591598E-1
aca-2JNOr0_65Idz4dnm1g,1,9.591598E-1
KL6AUMQI_Ae7_brkK0fy_w,1,9.591598E-1
Yubu48l7he-qrNDSeAngbQ,1,9.591598E-1
NqYET0OyJKGfm9dJG8iDcg,1,9.948484E-1
pC_QwLpeL2Enk4hBgDcRqQ,1,9.948484E-1
zjglOaCY8xQu3s2eKnLFzw,1,9.948484E-1
DggtruZBhxyShnjLcVfmmw,1,9.486457E-1
77llOAEwInvK-oC2AHZ4nQ,0,9.520132E-2
3Yq-s6jngSsVzo13uYiplw,0,9.520132E-2
GAvyDral555vltKrupUcjw,0,9.520132E-2
v64bMLxutTS2MWIrywBczA,0,1.467755E-2
Bh1JBgQWZl9zct46uw_FzQ,0,9.520132E-2
_WttOSi2_ggdvUI6GvaqTg,1,9.948484E-1
Zgxqluk9HIZ0yKNTWMWpbA,0,9.520132E-2
R3gSQGB3aEmVpwbKIgOPqg,1,9.934595E-1
hpRrYBbKUqv8ewFKDjbjoA,1,9.486457E-1
HPvz-PHt2PYWV_X9eQSlnA,0,9.520132E-2
B1XdGwZZ5ee2fBdngj7NUw,1,9.948484E-1
pK-TQMe7SE_erplC9EWjUA,1,9.486457E-1
6_QdpGBllowmf94fqZr68Q,0,1.467755E-2
jnHbdsqlTKlPcmJ8BCP9-g,1,9.948484E-1
TZto7AjdA337XIw66AOpUw,1,9.948484E-1
Uv13OfDr0fm5Jk2Dk4uFvQ,1,9.486457E-1
lXzK0i9VnocLzPFwmEQ8Aw,0,9.520132E-2
iBPQRnM_TMQX6tYdjCbCXA,1,9.948484E-1
_V7YsDQ4Lb41rqfkuPzm1w,1,9.948484E-1
b42PcC1nCP602fiXF0a9Xg,1,9.948484E-1
VgIiCZoUnujSMZATByk77Q,1,9.948484E-1
InmlNc9iVwzXBqRIB8T19g,1,9.948484E-1
AV9x0hUE0yQUMjUGQNPexQ,1,9.486457E-1
HpjArOwDD0ddcD2cvCDp6Q,1,9.948484E-1
_3QRn51W3IoqBzc9fYet4Q,1,9.948484E-1
LlGgNYGumpEcsrHbnFP0cw,1,9.948484E-1
WmK7GXwOnLSTRN1ocyUThg,1,9.948484E-1
h37t9rA06Sr4EetJjKrfzw,1,9.486457E-1
l7Z0p-PkSwIDPLPY1TRl8A,1,9.948484E-1
JrJRfpGicISz_Gt9LkPMvw,1,9.948484E-1
S4uozcDEieoaXxIJ6TsUoQ,1,9.948484E-1
Zz-1pzGqrgParLQ_LzY0lw,1,9.948484E-1
8nXo6lNJlXQQIdy8Kf7J9Q,1,9.948484E-1
0axnkZlDiQcJVc06DDXxGQ,1,9.948484E-1
XTSScqbNujYlE7c_nHmS1g,1,9.486457E-1
clOFor0bFSjse7EUfdRacg,1,9.948484E-1
15d_Y6TVOQFD2KRVkxuAjw,1,9.948484E-1
d5ya04K-2A_hI3Xzqe1HeA,1,9.948484E-1
XfOa_KyrV7JSFJMOKckGMg,1,9.948484E-1
tJxAlyeT5PRbUIyJ2wsv-A,1,9.948484E-1
yB4ziqFM_7V8JxJas7CHfA,1,9.948484E-1
KSUtWeFngYHhNff9DfjVBQ,1,9.486457E-1
pEJ5Zw3ogzbCpWAa6buJjg,1,9.486457E-1
gvech-Yi4S2GwRH7zj_lMw,0,3.347719E-1
bW3mY-voyav37nU0uaLmNQ,1,9.948484E-1
MCnexHfsclcOpLHS4_2U0A,1,9.486457E-1
z4CzSOnngC2RaTEC_BgUWA,1,9.948484E-1
jtG2vc_qkBOwcaxFBYfYZA,0,9.520132E-2
FCl5446Rovk1HRHoXpojdg,0,1.467755E-2
81ATGBKh1Ke6EX_L3qHaIQ,1,9.948484E-1
tCFhIU4xSN6b7dbg3ApafQ,1,9.591598E-1
yT9z4u2p259TvziLijowoA,1,9.948484E-1
iQTPjiskoE0jfHsoBSR1Jw,1,9.486457E-1
MH08_pIRKsUSwfkVYxUE7w,1,9.948484E-1
YoLxK5EG8UgnueKAe7hj0g,1,9.948484E-1
J0c8ZtHPf08TMVeojPkNkQ,0,9.520132E-2
KOaeW18qq4C03Dfd06IXPQ,0,9.520132E-2
5pRxCYQppSq0czjFDN9X3Q,1,9.948484E-1
HiNUBUR1hFwScd_OvVLQAg,0,9.520132E-2
qUOxvK1j0F293sZk5PdSBg,1,9.486457E-1
YvSCXoj-z1eS2soiXQSIFQ,1,9.486457E-1
id_xB0Gr_UMb_WQLJSjTtQ,0,9.520132E-2
q3_FgDWWuXcVGiNuo_OPBQ,1,9.486457E-1
8IzVyi4kNO_lpEW1r_DbiA,1,9.948484E-1
4Kqzy6WJBZ4Tc0cg6k2XNQ,1,9.948484E-1
WI_AYZSW8ds1GjFq3PQJRA,1,9.647145E-1
kpXDpjPKLKMjvCne8cEAjg,0,9.520132E-2
Kz7hn14j6KXf_gYeC99rUg,0,9.520132E-2
QgEre4IFSHxbUvHMe8S12g,1,9.948484E-1
-8_vEcBA2Lqd8786S-Ss-g,1,9.948484E-1
vFsjObMTImsnM_DzVo4N3g,0,9.520132E-2
I0i9YzRBQn6MKIUFIHpeBQ,1,9.948484E-1
w7vYoiRdKyF3QJfNlAc0sg,1,9.948484E-1
mOoZZa6WIsgihc_TqyQcXw,0,9.520132E-2
ESpIimUxHNF1fFuGBdVwCg,0,9.520132E-2
3O8IdtlrHNBzxEnPGD1ONw,0,9.520132E-2
J9r0qorwR0tKOhrCcl1VGQ,1,9.948484E-1
hVqZ4vihjL1gFTD-KdX-Tw,0,9.520132E-2
rYvxje-p3e5sR4bJflz_pw,0,9.520132E-2
uYHN9Vw3V1ajDGRnNDtbYw,1,9.948484E-1
d15lwNLOlLSeaAYqPadntw,1,9.948484E-1
v1M1HIQBVwYatEF_iOmedw,1,9.948484E-1
xxgcU_oFIox_pAmroo9WwA,0,9.520132E-2
E2zKMwHhz4--dyplQ7gf8A,0,1.467755E-2
hvMbN42EaHlZoHMS3degLg,1,9.948484E-1
1htK0vS5FAHaXXtpAQperQ,1,9.948484E-1
gTEoEsssfbjl76Opf5bP9g,0,9.520132E-2
rpVX-o82EEOX8ZDnM28a_Q,1,9.948484E-1
1DT6XYMzcekpFQ41Hj44vA,1,9.591598E-1
-58--bg-KKUNArp18U4llA,1,9.591598E-1
Lw58gDv9ipwtOcg2EIJp3w,1,9.948484E-1
E1RvMNZ4re4TnKarjx14Zw,0,9.520132E-2
k2o2DJOZT0oGTM-zmAJUfQ,1,9.591598E-1
MyVbXtvst8X7sbR7gUA_ug,0,9.520132E-2
tsvElYYtUBAEdfK6plnxlg,1,9.591598E-1
Fuk7jDI2XAcvHxqau5rKWA,1,9.948484E-1
mSUN6AosDrAuM9H29qEhgg,1,9.948484E-1
foRWizWrQ32g6Vv4g9UTnA,1,9.948484E-1
gsL7pm6HbYqKH-gx-FjxlQ,0,9.520132E-2
_17lSQzogvatMOhutxDvdw,1,9.591598E-1
6fjcZtaEtrmIas-WNss-eQ,0,9.520132E-2
76y4aMBY0lT6zfJLy2EH-Q,0,9.520132E-2
l1EdTmBBFzxQIZDftPZeUQ,1,9.948484E-1
Qab4GBAxxjacF4KsXLFETA,0,9.520132E-2
J17UnrHP-kDBaaQzhIUWLQ,0,9.520132E-2
RVKZSIN16FNL0ZXD6OUMrA,1,9.591598E-1
ZgSLZ3ap7GG6qbt_9Plb6g,1,9.486457E-1
Dexx-i2E_lb2GZ-C3o8T1Q,1,9.591598E-1
HJwXGxmXdB1X3gfCZMujjg,0,9.520132E-2
lP4ynyBoeFPywLg78XkMmw,1,9.948484E-1
kpoFMjX8cIPeoWR1C-CV6A,0,9.520132E-2
c4PIUs7uwg9lA4ObzJ4V5Q,1,9.948484E-1
-tQ9Zlb5d9PPlDz_6UgV7w,0,9.520132E-2
8cnfXAq6ehOsGRw4rh-dzQ,0,9.520132E-2
TsYrzVVtkKO4Asrk_L9stw,0,9.520132E-2
ZlwjT-jygnYqM5qDE0CuLQ,0,9.520132E-2
dLYFNYqSw2L148bTJbwmiw,0,1.467755E-2
an8TuHRg0e3cgiAE705ZDA,1,9.948484E-1
zyU01gN5mTEWsmd5FGzqDg,1,9.948484E-1
ZtApaQ9G-lyOfE-Y80tauw,0,9.520132E-2
lOSLnTElmUVC_vCP0q23TA,1,9.948484E-1
idxD3X7WfLFPZMoFnCRIQQ,1,9.948484E-1
Trw7ZZlMjlSLqa0owjhxhA,0,1.467755E-2
Cm_knZN7W1MaFEp8MkBBSA,1,9.113679E-1
9Zv7Xu380q2rzPSLEXX0Xg,1,9.591598E-1
sckXpoL2O6ZCGfoVsgi2ww,1,9.591598E-1
F2R-y69dCJlTiXS0NcElDQ,1,9.486457E-1
7rc7e_mw5DefMCSBsuZYhg,0,9.520132E-2
2Ga76-_btMgRTcHPy7kAUg,1,9.948484E-1
C3OlQ_y5LcgboyaKlpETYA,1,9.948484E-1
Dpn3cs2D-AfFAGDOTix8og,1,9.948484E-1
UjzSeETESWzramhdOdWKKQ,1,9.948484E-1
CmYpP-qt1YFDBrBjdPL97A,1,9.948484E-1
OLS8G_pClL1PuBJcFY-O4g,1,9.948484E-1
wq43ljNSuSMG81qKHE7YpQ,0,9.520132E-2
wqXnUldj2H2XMa_frZxcwQ,1,9.591598E-1
TkrV0mQu38XtbbvhZmiw5A,1,9.948484E-1
ft2OPgLsquG9d7XrBLULng,1,9.591598E-1
9mawr6QwVHm5q8JRXPFjPA,1,9.591598E-1
JOvcJqD5eCFrGjFa6k7vpQ,1,9.591598E-1
ifIfq2EwEohCgoKnG68_LA,1,9.591598E-1
zTK8reqKrmV7U71YVHYYjg,1,9.948484E-1
2BJCPzGoWnOFgDbvoHi1Tw,1,9.948484E-1
iV5yy8EbjsPoYWtjRhB61Q,1,9.486457E-1
cEWF70xMbOvOhr4CDkroOw,1,9.486457E-1
HV8xairb2qct7wSHqNwqXw,1,9.591598E-1
7S8g0G_Ndc3DS-kqsozq8Q,1,9.591598E-1
IUYI_8EFBzouMfl81hofhg,0,9.520132E-2
g5RqTm1v8Stsm3MXL19Adw,0,9.520132E-2
oOr6Ta5gZyDl6PyZ1cq7pg,1,9.591598E-1
cBmZRsZmUfBg6eMPPM6ypA,1,9.591598E-1
evhkqaDVxi3LGb39Rw-_Aw,1,9.113679E-1
iQo5aJwTL_ZrXCdPFKq-RA,1,9.948484E-1
mYQMjrtHp8vsEKKNsRz1XA,1,9.948484E-1
OCTiJwvjoK81WoDwsTkFvA,0,1.467755E-2
C3E8CVVwzKtOv_sRR1WuRQ,1,9.948484E-1
ZqIFN8MctXVR1Y30Bsohtg,0,9.520132E-2
s5nPO911cYB2chdwqSqT9g,1,9.948484E-1
Fx2RIQyX-im47fF9EGZniw,1,9.486457E-1
eAvP3Q0NCpJs9U0X1pEf-A,1,9.948484E-1
02sAHm3_CsRKE2IeT5iaPA,1,9.948484E-1
7EAj8VJX_DoKlZdCJBE4Pg,1,9.948484E-1
EYSIZX7b6Sp6TNc_KNvn7Q,1,9.948484E-1
53ZNJNrT91VgvrI0LFjLNQ,1,9.948484E-1
Tp3MF3DNXuW41A10PQ2nFw,1,9.948484E-1
xeC9vn3dxVVzAMR_aFwfXg,1,9.948484E-1
o5mMVFk4Hcpk2FuKfgTgdg,1,9.948484E-1
-VvrQWfbkQWeuGC4L0KcfQ,0,1.467755E-2
Gh69oBruvlEieK1FEFkvWg,1,9.948484E-1
nHMDOIX32dGbfpuNUwsLNQ,1,9.948484E-1
NkAUvrtAcnebxPB6zayjsg,1,9.948484E-1
Zub6WrbrS_4XMI1mPbyeiw,1,9.591598E-1
Be1Y-vAEMgo7lqL5alXgDA,1,9.948484E-1
yETcEIV9G7qxdwPdbivCmQ,1,9.948484E-1
St8a2de1vfyCxwIySBUWbA,1,9.948484E-1
OTpQbSQNGiGudqJKJASmpw,1,9.555641E-1
_KIjhnsaui-wF9OePRZ5NA,1,9.948484E-1
h4VCnZ2aZ33mdenS_ZI7jQ,1,9.948484E-1
E5rmVdrCn-0uwD2M9nkXdw,1,9.486457E-1
DCiEo7qucPaEj7Gtdj1U9A,1,9.948484E-1
HUY6yj38FXqAQvWUdgL0xA,1,9.948484E-1
f_1BjTChf6bobreSRpqhsw,1,9.934595E-1
JSexQM-wn8HvWmfxu_m5ZA,0,9.520132E-2
dvkQIG20RjgNi-SwRr_1CQ,1,9.948484E-1
hV26aNvpfq5g34SI6_gvJA,1,9.486457E-1
rvoyaPumkhL5FA2zTqk13w,1,9.948484E-1
Y3xDbSHXs6apMA4JLGJZ1Q,1,9.647145E-1
FogLdooqSzKbmkwMGSwDiQ,1,9.647145E-1
hvi63FpI8TIhvVLFsvfKWQ,0,9.520132E-2
Pu09oBx1ekEZiFt90PsSIw,1,9.486457E-1
p-BHJdQ57eM-WlKTP7B44w,1,9.948484E-1
7pvTicRAhXB1Ld74MWjkXQ,1,9.948484E-1
JYE16G0z-wo1MTyYchhVCA,0,9.520132E-2
NBeQAgTo9hlJxgp9xbMO-w,1,9.948484E-1
gjZpcE-X4zQOEqWQPelLgg,0,9.520132E-2
TO9IICJjvcg1QhLVnap9fA,1,9.948484E-1
NPnWsPxOpG91GHx74S27Uw,1,9.486457E-1
1mp7uP6Kz_Zz4UClVfnjFQ,1,9.486457E-1
kcvynqRHM79DOPrOS_OayA,1,9.948484E-1
