Cuisine,ReviewCount,Rating,RestaurantID,bestAnswer,score
chinese,140,3.5,bAPDGHHaLZs-XEFk7ZXGVA,1,0.6533592
chinese,87,3.5,1YGpTYD8xIuUpK_beMhzSw,1,0.6533592
chinese,90,4,ubeG-hyIV8qoSSAk_pAZ2A,1,0.999711
chinese,78,4,qH8PVeddtVs9cKN2pwgdkQ,1,0.999481
chinese,108,3.5,lmiwPS9tl3cyMDGDeVstqQ,1,0.6533592
chinese,143,3.5,c10jv8s_MJdFFOXviSt2Ew,1,0.6533592
chinese,182,3,mpxgyGnJsomLOzKRsCK1TA,1,0.9393881
chinese,112,4,bpeeh-kkay0ZE7mGXsCVKQ,1,0.999711
chinese,130,3.5,bDsXyYwzk4I9_7l51D_gaA,1,0.6533592
chinese,293,3,s25mujxKWphsyFm0Ji1xYA,1,0.9393881
chinese,85,3.5,hY3z_joaHduNcF-C3ZWgqA,1,0.6533592
chinese,57,4,1HjbS4hWLeHEwpC4EuWKYw,1,0.999481
chinese,178,3,wCA2kvIfrkzhBQ225VKspA,1,0.9393881
chinese,246,3,Qwd4Tv-CqgO2Yl9zZgkKOQ,1,0.9393881
chinese,155,3.5,u5-S5ElOzXnavuZ2gFsCpg,1,0.6533592
chinese,106,3.5,WgzUkwQkKwraqNzbYDFgWQ,1,0.6533592
chinese,124,3.5,LQ6x_oaOhRrlG9i8p-Fubw,1,0.6533592
chinese,188,3,6kCo3xb87Sc3Aa5ZSWzNnw,1,0.9393881
chinese,88,3.5,rpLZDxivPeb9ZXqqgDPfpg,1,0.6533592
chinese,216,3,6ZUNlT0iiHUEwZ-46GQmrg,1,0.9393881
chinese,134,3,3TMP2pncE-0LwoDukbaqlg,1,0.6533592
chinese,23,4.5,TIckT5ubU4nPbpua1ATG8Q,1,0.9973759
chinese,228,3,MXYtu8-0eNkW6L4firJfcw,1,0.9393881
chinese,188,3,fUhBM10aNrkVGvHJ2Hbhqw,1,0.9393881
chinese,138,3,NL7yHrgnOVNtKNRPon5vGQ,1,0.6533592
chinese,46,4,3fQ9IExhN9KMqGHVm_9AEQ,1,0.9994256
chinese,159,3,VooUbgaG0F2FeQZfgBbjkg,1,0.6533592
chinese,84,4,JjzCmRn3q8JrlwHx8nFhAA,1,0.999481
chinese,121,3,NMX7QiEh1-ZhAY52t9-Iow,1,0.6533592
chinese,39,3.5,BsjtLd2sBV9Kg7YZ7sRq_A,0,0.4866517
chinese,23,4,-Bh1oJYcf7XmmznR91jX_A,1,0.9979349
chinese,51,3.5,4PG9npz7q_LP2H5LfDjWig,1,0.5119987
chinese,46,4,8td6qiBvZ-En6gSpPjXWzQ,1,0.9994256
chinese,35,4,PkA0eLD1AZ0voGAmUSG9mg,1,0.9994256
chinese,67,3.5,C6NvtFvXo86_kEWi3qBYWQ,1,0.5119987
chinese,105,3,XoxEVVf5Ci8nibQ-Q4P0nQ,1,0.6533592
chinese,30,4,cWPdP8_GqEWxZKRiOonfDg,1,0.9993265
chinese,80,3.5,-4pRolL6EQddbv4iHrIZwQ,1,0.5119987
chinese,26,4,sxv1oJxG8uu6u4tjKHiJMA,1,0.9993265
chinese,55,4.5,DjLxykRuP8OFtGtPPZpfdQ,1,0.9993402
chinese,82,3,6Rw91YkOUCzkhvdThDUjFg,1,0.5119987
chinese,62,3.5,_MdNLeBAcwv5Nb2yArZFvg,1,0.5119987
chinese,55,3.5,s5JNxy0eAFgxS2Poi73ODw,1,0.5119987
chinese,16,4.5,QQfwlKFD6X8-ZXf7gfQZqg,1,0.9973759
chinese,49,3.5,zLKnugqoFX0BRQKJJsdnbg,0,0.4866517
chinese,55,3.5,pMgk7E6bCG5Aj2sLuowobw,1,0.5119987
chinese,66,3.5,m4Q7Te--vJwBPi6j1_1mfg,1,0.5119987
chinese,33,3.5,mRhPjOOf17Q-a8CwLbmBvA,0,0.4470207
chinese,50,3.5,Hlqadgkg87_ZJf2otxTNww,0,0.4866517
chinese,89,3,U0SmczzYhahOeRxftjBPSg,1,0.6533592
chinese,37,4,DOa_Hm5HHT99GOvlhbydaQ,1,0.9994256
chinese,75,3,sEShqxRbZuWqjXEVCGMK9g,1,0.5119987
chinese,73,3.5,3ESDUFulPVoMJdsqPQGm0A,1,0.5119987
chinese,34,3.5,KIPrTLyJb0mHpsxuaCByZg,0,0.4470207
chinese,74,4,sgKNAn72O2XMQXS6AWmf9w,1,0.999481
chinese,39,4,kwGaeWUVC_MIxMFw0sM-Ww,1,0.9994256
chinese,72,3,ybQV8joopvU1_gG2RwLRog,1,0.5119987
chinese,34,4,AA54rKcNIMglGhofj0huvg,1,0.9993265
chinese,113,3,7hh2eP4HVkyjtpcqeITk3Q,1,0.6533592
chinese,34,4,h4Rv0JxE97_I1dNDmuzb1g,1,0.9993265
chinese,58,3.5,dRrIJiVrjD2cLO_3bmfX-Q,1,0.5119987
chinese,74,3.5,bacGm8cL-vUPHdR18_M7bw,1,0.5119987
chinese,79,4,ru9KtvY8f_b2SKrKwtS3CA,1,0.999481
chinese,28,4,nXh79laNQ7leN92F5Ore-Q,1,0.9993265
chinese,104,3,kYJbGSjyXocbRrgMV-zExg,1,0.6533592
chinese,25,4,54om5q7V4anmIXw2PdNJbA,1,0.9993265
chinese,66,3.5,emaMBqN_eWu71rgnQEnG3g,1,0.5119987
chinese,31,4,N_lF4aVGdJbHkDcOIqEpBA,1,0.9993265
chinese,60,3.5,G4K-mNlM0oLKo8N--Ne2AA,1,0.5119987
chinese,33,3.5,4-03VyMoFlXipCKh-aQcoA,0,0.4470207
chinese,113,3,56wxE888GknVcUeAXBfqFw,1,0.6533592
chinese,56,3.5,RUnj4RTVOSbbHE5zyguhrg,1,0.5119987
chinese,43,3.5,w0pDi_iMZd5MqYQ7t5q1dQ,0,0.4866517
chinese,15,4.5,_F3jmjLn3PrOGNz7RuMPnw,1,0.9973759
chinese,41,3.5,Sxpy4HvdiqTQt5BcplUAHg,0,0.4866517
chinese,51,3.5,VDbMrjBq-XAKZTS_cgB9_A,1,0.5119987
chinese,58,4,yDfgB1nvvuABZVzVjoJV7A,1,0.999481
chinese,16,4,RQRQOO_CGhj16AIz4KqlQA,1,0.9979349
chinese,72,3.5,3Qpi419I29t3sCHMzC_h-g,1,0.5119987
chinese,106,3,rJeh77RIvtmISisvVoy6TA,1,0.6533592
chinese,13,4.5,VQ5YGa4L4AT3ugF61hM9qQ,1,0.9987204
chinese,29,4,Ya_xP6vMzxGbYlandxxeew,1,0.9993265
chinese,102,3,hdiQrGDT8enOzpxaipBzNA,1,0.6533592
chinese,92,3.5,KSYV3rNYaKWW-AHN4_i-7A,1,0.6533592
chinese,50,4,8xDbEfYXuPwi-94LLcb22A,1,0.9994256
chinese,44,4,croh2zWlbPyCQTNS11klcg,1,0.9994256
chinese,151,3,sR-KTsDa4vafaDak9Ik2sQ,1,0.6533592
chinese,83,3,AeLz0uoZH3hxmkcXlwUIGg,1,0.5119987
chinese,24,4.5,rHg81VzTGVREMCfMmgYMog,1,0.9991438
chinese,166,3,nA0FWQ0jf9yOCeuBTERC_w,1,0.9393881
chinese,52,3.5,njqbo43rFzj934E5eHbPCw,1,0.5119987
chinese,100,3.5,_7rU61c3WTVfPS_-FNup8g,1,0.6533592
chinese,143,3,OfqANzeWRlZrdHQuG7pI0w,1,0.6533592
chinese,133,3,xOL2SC34gdhKHSbyaDz9BA,1,0.6533592
chinese,70,3.5,zv3QIA-xGfegH9EGpxgriQ,1,0.5119987
chinese,73,3.5,OQY_QgAYZhuNBsza2sl4YQ,1,0.5119987
chinese,66,3.5,71_8yA0L_FCwfgC-8KQjXA,1,0.5119987
chinese,65,3.5,Wu9AymEM_RM2cnRPslVlIw,1,0.5119987
chinese,81,3.5,E1QQuFMX7DAEt8jV4attkA,1,0.5119987
chinese,105,3,dSaMEWm0EQTG4TOeUetU5w,1,0.6533592
chinese,80,3.5,YCen62jqSWhPOAorQjSZdQ,1,0.5119987
chinese,84,3.5,bgnM6uy66zupYzb4QdL3vA,1,0.5119987
chinese,95,3.5,AJKcsxpc9IthvhdEnfqogg,1,0.6533592
chinese,124,3,rK9XW6F5Hk6IZT1oJAFwtA,1,0.6533592
chinese,74,3.5,RffIwNrMmEf5auDVP1eURA,1,0.5119987
chinese,45,3.5,ly02f_k_5VYnSTakZ_bxlw,0,0.4866517
chinese,227,3.5,a2sxaQooPmq9r7Cc-Umunw,1,0.9393881
chinese,57,3.5,8ceGPxcSMdwa8k7y-DLZxA,1,0.5119987
chinese,75,3,kB2XfL4Rr8cxetafqu5kXQ,1,0.5119987
chinese,50,3.5,QEljrZBOm7Yt0Pk5HoISkA,0,0.4866517
chinese,309,3,5uTJ_4fWfT1ImuwCLN9xGA,1,0.9393881
chinese,44,3.5,POA4ua0BjwnJgzNWxkHmUA,0,0.4866517
chinese,415,3,EDLKX7cCxPbmbmo1XG3xJQ,1,0.9393881
chinese,85,3.5,kbUZnWtro1h8BuPcSOd74g,1,0.6533592
chinese,52,3.5,iFAAI-7NoceHYVybom5SyA,1,0.5119987
chinese,336,3.5,oSMFe-10TyH40NIXG0Zahw,1,0.9393881
chinese,47,3.5,3NYQQckItp9l7GDzALw79w,0,0.4866517
chinese,54,3.5,Qgv2vyUV-DwK8YwrhU-jtw,1,0.5119987
chinese,56,3.5,9gktK6DNHb3k0y-o6nP7pA,1,0.5119987
chinese,94,3,5rX_7IkvFx5MKqS3ikQe3Q,1,0.6533592
chinese,49,3.5,GmtybiZEicQ4qqPTzhqVew,0,0.4866517
chinese,88,3,ItZ8CzZAGXGjB8_9HxDIXg,1,0.6533592
chinese,35,3.5,ZyQfNryF0YBdzGnzLoVsWQ,0,0.4866517
chinese,110,3,MYPes7EWP5aLiVG1Z_9eFQ,1,0.6533592
chinese,44,3,hWkbadE0u-Eiqg9SAm176Q,0,0.4866517
chinese,38,3,YJqM9wxCH-PNslHbffzbGg,0,0.4866517
chinese,34,3.5,ApjmgPwYXgrb0JurjQZO4w,0,0.4470207
chinese,37,3,00J0yKkOuOxMhqt-Dg9daw,0,0.4866517
chinese,7,4.5,tpNw3wIbehblYJAxPWFDRw,1,0.9974894
chinese,38,3.5,J2IJkTqn6RQh2n0yV1aiGQ,0,0.4866517
chinese,15,3.5,hDrPCldN8HJoQfK2a6t_uA,0,0.2084125
chinese,29,3,wxUTM-FkpCvnoTGJfSXkWg,0,0.4470207
chinese,12,4.5,XYdIb4Y9fCXNiHY3S1WAYw,1,0.9987204
chinese,41,3,c9I4-T9wTlMmJEHb4obEdQ,0,0.4866517
chinese,12,4,o2z5T8jD7p3kauFwjt_WNw,1,0.9989933
chinese,29,3.5,_hIxEP_Wd13cjNJ1tcf6KQ,0,0.4470207
chinese,10,4.5,E1fFQqXuO2Ido9hGDmTbDg,1,0.9987204
chinese,27,3.5,UIhQTPnwAIYDnMBNGZv0yQ,0,0.4470207
chinese,18,3.5,RPMfsbjMx0hAgpdGnw_bPg,0,0.2084125
chinese,10,4,y5-zJXjerIJXAyQ4LQ6x5Q,1,0.9989933
chinese,15,3.5,KQKSCG5Ex1OxGAyXkphvHg,0,0.2084125
chinese,33,3.5,U9bU_xY11bu88lYZwnMVfQ,0,0.4470207
chinese,10,4,NpIYZAo55GDnIxwkkh6Q7g,1,0.9989933
chinese,13,4,CZc8HqioU9WFJcml530kmQ,1,0.9989933
chinese,14,4,EM6z-NkZ-q2KPWNY7aKvNw,1,0.9979349
chinese,11,4,g42C_GsiLWzbVY2OZQsoyw,1,0.9989933
chinese,36,3,NJGtDl4jqIaRz0qEnfUOOQ,0,0.4866517
chinese,38,3,3_pn5nxp9NuGv7tJ61Mslw,0,0.4866517
chinese,16,3.5,VmhJfKhSFj3XOHTsT3Qhjg,0,0.2084125
chinese,22,4,e6c0R0ME8QGw_ZY0RzuGxQ,1,0.9979349
chinese,16,4,zZkplEhRoGcsDxPgXpxEdQ,1,0.9979349
chinese,11,3.5,0odtQty6tMRPQ7UrNysUxw,0,0.3509281
chinese,10,4,k21ee73OafH6IwGR-x1iCA,1,0.9989933
chinese,38,3,5dzFMuClH9CDvfaUuIKWeg,0,0.4866517
chinese,32,4,TjB0wn5MyHM5rDMBCSCnfw,1,0.9993265
chinese,73,3,8Rx82sRLaWA8FgdUkW_HnA,1,0.5119987
chinese,41,3,oeubWVfo66lUkuCV7NIGBA,0,0.4866517
chinese,23,3.5,Cyv-tW4BljwWnP16HI_zAg,0,0.2084125
chinese,26,3,iQKKS_QwYcgrjFISuDClqQ,0,0.4470207
chinese,23,3,OpUM9bpPbk8SV5JNosGyHQ,0,0.2084125
chinese,20,3.5,OQ93Z1tAmdPqK7twEEvISA,0,0.2084125
chinese,16,4,G9uSeXMXv6QB8ZEQeOhYVA,1,0.9979349
chinese,10,4,RaqtqQoaVbIRciHsolzT4A,1,0.9989933
chinese,19,3.5,FVfQVQAcGDVFaBlrFaLkUg,0,0.2084125
chinese,32,3,ZodRffm6pfjb6PPtvOZ5AQ,0,0.4470207
chinese,11,4.5,tEPnkxyyzxP-xYTDFEW6Qw,1,0.9987204
chinese,18,3.5,FZHgoSeRTpwAUqY1fPUDXg,0,0.2084125
chinese,83,3.5,0UkdZTf0cq7yfAiUKX2oKw,1,0.5119987
chinese,27,3.5,OX2B4KARPKNTxC39wpcqDA,0,0.4470207
chinese,56,3,XzMVQtnifzlFoq6Uj4795g,1,0.5119987
chinese,31,3.5,vkgl6UT8e7PXoVZUhxXq8w,0,0.4470207
chinese,79,2.5,j0tkph2po_37gtZ1ufxiow,0,0.02639116
chinese,28,3.5,4fQuriJ0mFzzG6RE1cRV5A,0,0.4470207
chinese,21,4,_CcEaSKTpzZIczrRzCRAPQ,1,0.9979349
chinese,45,3,8SM-aKKwlK8JNaJTr60c6Q,0,0.4866517
chinese,53,3.5,5sG_S51rleFhCKLgQpXc_g,1,0.5119987
chinese,21,3.5,MEaT9f2B4F0gvXhCir9v4w,0,0.2084125
chinese,101,3.5,Nxxn3PfmNvEtKCn_OSwY8A,1,0.6533592
chinese,58,3.5,hUdRX0a_2ZZEmB8KCp-WYw,1,0.5119987
chinese,23,3.5,f9_L7uj8IxUJXDvioHDXdw,0,0.2084125
chinese,26,4,4zuvAX0g_h_vBgE34oALhg,1,0.9993265
chinese,61,3,HM6cvh5A9LLBeb4Sca6fPA,1,0.5119987
chinese,41,3,GTVPC-4dLsJpRr57J3V6NQ,0,0.4866517
chinese,36,3.5,ZYWwYSXWyDlVYIjPgXmIQA,0,0.4866517
chinese,21,3.5,GfLL6-n6UNZ07SEHfjeIgA,0,0.2084125
chinese,71,3,pmJqb7-EckluXUk6Rtml6A,1,0.5119987
chinese,55,3,98SsKXNs37ohAQERZbBPJg,1,0.5119987
chinese,34,3,YoGcGxo9JxE7NtmMtPaNng,0,0.4470207
chinese,29,3.5,5YOAo1XEDUxGNN5SwaHyww,0,0.4470207
chinese,18,4,BJi6fX-mObaJ3N75v6mwaQ,1,0.9979349
chinese,357,3,eQKYZWnBjPUjINAnFmrmbA,1,0.9393881
chinese,69,4.5,Rw7uPD5ioDWowSwvGdd5Hg,1,0.9993402
chinese,21,3.5,QQJsGwvd1jNqLTEPU9wzFw,0,0.2084125
chinese,21,4,QFOYvQK9y2jM7ue-DXkw2g,1,0.9979349
chinese,18,3.5,FWeJx2alqE_JXqS5yIdw3w,0,0.2084125
chinese,14,4,dSZH0XgoZ-AT0qezA9Xx-g,1,0.9979349
chinese,16,4,CflDIalFPdd7U3-fcq4Lkg,1,0.9979349
chinese,32,3,ECKMWJwm_sihRQIP1ydeOA,0,0.4470207
chinese,51,3,e03tT0hH6qU-_dR8pwFa0Q,1,0.5119987
chinese,25,3,Xl0JBlbr-D4aICTMcYi5TA,0,0.4470207
chinese,29,3.5,Yo6D3B8TP_xdN1yaoNc0Ww,0,0.4470207
chinese,17,3.5,ow6DsPVbOe94_L6qju-Bzg,0,0.2084125
chinese,45,3,PVBrjYCe4OCXZMF0KE69jQ,0,0.4866517
chinese,26,3.5,Jr8S-deYDqbDoo-eJI7nyg,0,0.4470207
chinese,32,3.5,d8wA3iuWvrs1slX1WHSV5g,0,0.4470207
chinese,22,3.5,Ypz7j5vm0kZ2XqpjGjbHNw,0,0.2084125
chinese,40,3.5,0bM7u8ifFfXUnaybey3Yrg,0,0.4866517
chinese,26,3.5,RHjTWcjCNM3Wvbxs_8Valg,0,0.4470207
chinese,12,4,a5Ei7GYvlXCDv-j3q1lBLg,1,0.9989933
chinese,53,3.5,VEjkxniAlG35cR3pjHvF-A,1,0.5119987
chinese,54,3,cZ2Nkl7Z_sCvanOoruvxHQ,1,0.5119987
chinese,14,4,vWEdeCMkv93KzVzjKqdvBw,1,0.9979349
chinese,23,3.5,CIp4kHqtq7DLmbjjD155vQ,0,0.2084125
chinese,15,4,TDXFB6lBsA-uvFdnPxBv9g,1,0.9979349
chinese,48,3,svvP8Thiit_8TX-Lfeecrw,0,0.4866517
chinese,12,4.5,3kq1_dUIPrA6BFTuX-M6mw,1,0.9987204
chinese,65,3,EP5F-WYOuJ22NrCyNWYccA,1,0.5119987
chinese,20,4,Q29wPbgiFkYDifXoCpXwqw,1,0.9979349
chinese,26,4,Aux2Mp7bGnF3S6h60ab3iQ,1,0.9993265
chinese,88,3,BLYomPDQX5HkNWFJ2Lxfpg,1,0.6533592
chinese,41,3,RGHkyFGy1WKG4HgIWFxlxg,0,0.4866517
chinese,170,3,bSi2f2TaOr4RVTI5eFt0wQ,1,0.9393881
chinese,38,3.5,uP0zrPN8vCMxTe1jnsKsZQ,0,0.4866517
chinese,24,3.5,BUB1ej9y5RBseuy5VyOpxw,0,0.4470207
chinese,39,3.5,PKkCtyZQpVEzivSF41ZgIw,0,0.4866517
chinese,26,4,B9JGlCZ6XkKPXXhTaYwAlA,1,0.9993265
chinese,15,4.5,p2g2v5Fo-WX9tcuCs5PjDw,1,0.9973759
chinese,71,3,XH2CNWlLU2HXROsT5NkCmA,1,0.5119987
chinese,49,3.5,-_fDmhClugYdfy19qcNQpw,0,0.4866517
chinese,27,4,EN9_LsFpY44Hkzcnu0jfIg,1,0.9993265
chinese,10,4.5,_f6jjUliJY8IVrgkcgG_zw,1,0.9987204
chinese,27,4,euYzPWTvH9w9KC4wzhzGkQ,1,0.9993265
chinese,70,3,D-PPbfPcCNyKs7w0J4tMvQ,1,0.5119987
chinese,20,4.5,_eWN3zih_cnY0fiLWva9EA,1,0.9973759
chinese,53,3,xeJP91WQEqQlW7dV38K2ZA,1,0.5119987
chinese,96,2.5,-edCxB-9khQrBsqXNcBg1A,0,0.04643534
chinese,23,4,OWALknbRruLyO8KFPATf_Q,1,0.9979349
chinese,30,3.5,Fj5RosdsJV24ZT8S6X-nNQ,0,0.4470207
chinese,28,3.5,6t22uVBh30DFT88rQ5e95A,0,0.4470207
chinese,57,3,ujp85itdKDVskfVijsZgGA,1,0.5119987
chinese,55,3,rtucksGJ2MebjJ0PqjIPaw,1,0.5119987
chinese,45,3,LrFnMmjirO9jtyo0tTdfVg,0,0.4866517
chinese,19,3.5,SyEJPitYvvjrnnSXOzGcDA,0,0.2084125
chinese,51,3,J9kON4T_XtDPDk6jRoR5xA,1,0.5119987
chinese,38,3,i4cyV13lYIS4mcJKZW75cA,0,0.4866517
chinese,24,3.5,K_gq_5HLN3bDIZlFgnrRsA,0,0.4470207
chinese,20,4,yYb0d4LHFgH65KZeKuxwpQ,1,0.9979349
chinese,48,3.5,bTYUKs5ChOafHL2fNYzG7g,0,0.4866517
chinese,34,3,431U5dEbFQsp0esrYhdGfg,0,0.4470207
chinese,38,3,Ex_qolTE5syJ8so0NscfGw,0,0.4866517
chinese,36,3.5,yuXmo3XGH_G-wY7g3gpeAg,0,0.4866517
chinese,14,4,CWJFr6vB_KXqaEg4iEW0zw,1,0.9979349
chinese,23,4,zPK48x2wvTmJTQ_13bbeRQ,1,0.9979349
chinese,33,3.5,Mj4o7xAFTVm_uXTF3cZPAw,0,0.4470207
chinese,39,3.5,AbfZkSRMtiHE3naWrN-0Eg,0,0.4866517
chinese,44,3.5,gxEYxWqKVhs8xBw9Lvd7hA,0,0.4866517
chinese,10,4.5,b7uTP_afs5Gkf66K7yDl-w,1,0.9987204
chinese,32,4,XjPfgkSP-RDEkq_ox8fE3A,1,0.9993265
chinese,30,3.5,vPbJRg5umcRMELTDsJik_A,0,0.4470207
chinese,22,4.5,zPMSuQJRpXi11G_Tqv1LJQ,1,0.9973759
chinese,36,3,y2M_wf_XnhMIFFJaeiMj5g,0,0.4866517
chinese,23,3.5,itpneDeppuRBH20x1XUlvw,0,0.2084125
chinese,55,3,Ckz_1t4nUoFf2Yw-uuK4jQ,1,0.5119987
chinese,9,4.5,tp0rIpu4IWnatFZHycozCg,1,0.9987204
chinese,32,3.5,pjbMNd88LRNxvrwaO8kEhQ,0,0.4470207
chinese,9,4.5,k_vsZU3Ba-fX0oXC-iO-GQ,1,0.9987204
chinese,26,3.5,7CVwzVYgNndEgWrFnVoQBA,0,0.4470207
chinese,42,3,F2KRHRtnIAZJezs9UC2u6w,0,0.4866517
chinese,34,3.5,RQic4NVDNhCwJRCK-Rgp0w,0,0.4470207
chinese,154,2,guNzdN2oPUYex1Am-VEnyw,0,0.04643534
chinese,17,4,z6HMM_cSraJFkQFvSjWGDA,1,0.9979349
chinese,17,3.5,4W26jwklGZblk6ZEyedyIQ,0,0.2084125
chinese,15,3.5,2lJbbTUnkfdUIaeii7mx4Q,0,0.2084125
chinese,38,3,jY24wzoHi-DSHYSybWao7w,0,0.4866517
chinese,131,2,5ccJFGa6crpptt9tW0YKAA,0,0.04643534
chinese,32,4,eUFzb1iKTBlc-ScxSW6NCw,1,0.9993265
chinese,27,3,d74O9YD3anZwYmanGzRmJA,0,0.4470207
chinese,23,3.5,uPqLa_H1tr3QTwJNPoVqYQ,0,0.2084125
chinese,31,3.5,JDv_pfBjuaU3BR7GC6GxRQ,0,0.4470207
chinese,18,4,k34VgKhpuIRPEr8vKSMwjA,1,0.9979349
chinese,23,3.5,UyBbMNIM7zA3fh6lEnLiZQ,0,0.2084125
chinese,24,3.5,FHLt23PczkrSKCnAFphC7g,0,0.4470207
chinese,22,4,83ZJrizS8F7HuvExtqCpNQ,1,0.9979349
chinese,14,4,b2d8CP6sKQotFjzZX0Thtw,1,0.9979349
chinese,46,3,PUwrkoUztUYs4VdHlK9qBg,0,0.4866517
chinese,30,3.5,ziwipi8JK_ik4mLaw1fTGw,0,0.4470207
chinese,26,3.5,3DmJv5rHFNyQykaUiXBOvA,0,0.4470207
chinese,22,3.5,h4co9O0SLuvhTtr_Cs9IIQ,0,0.2084125
chinese,11,4,K6JvBpyRN3JguAoRkiIhiQ,1,0.9989933
chinese,43,3,KUW8hx5kinOT_XJj3ttCDQ,0,0.4866517
chinese,30,3.5,_C2cZ2EvptUbC16kRsUzUQ,0,0.4470207
chinese,30,3.5,cHgg1xqEpabBYF8D9DMZxQ,0,0.4470207
chinese,12,4.5,2rSmA4IK51QAQj60YGvjnw,1,0.9987204
chinese,30,3,rk8V5c1Wr5gVLKOaY0g4VQ,0,0.4470207
chinese,52,3,6uPtOyrxXV8y1y8pvLU2pA,1,0.5119987
chinese,12,4.5,PXm4BNjTgWHYClemDAkDjw,1,0.9987204
chinese,22,3.5,HAKZevk9Qde1qWb4INzFHQ,0,0.2084125
chinese,32,3,yvdaxotCYEt9HNt7GbERJw,0,0.4470207
chinese,21,3.5,T6Tmg7kL4Txx3e7wDUTvsA,0,0.2084125
chinese,92,2,XF9MChLaOvtaFV-bReLBqQ,0,0.04643534
chinese,18,4,7yi9uA-LmrGpG6OOuK2byg,1,0.9979349
chinese,39,3.5,Gvg0ZLMsyZkLWHhT6uJs7w,0,0.4866517
chinese,32,3,PgiqzwIfcV2eruGmNx77lw,0,0.4470207
chinese,25,3.5,-lDxXHNUNrwWUFnvnL_WSQ,0,0.4470207
chinese,34,3,h3yz3w8ke1jIaGnqGln93A,0,0.4470207
chinese,18,4,5FbVGhTO8U4wh0AATsN9tA,1,0.9979349
chinese,38,3,dP6SmZ5E5Nj64-3zZMjGSg,0,0.4866517
chinese,90,3.5,Vd2lWwWkJTN5317-sCiDTg,1,0.6533592
chinese,22,4,LpfsAZ7mBmK1om17S477zA,1,0.9979349
chinese,62,3,gNS0joGKALsNXFqKmZuurg,1,0.5119987
chinese,23,3.5,_3-d9GcVU7NvQvmUWaRZUQ,0,0.2084125
chinese,13,3,Iclgb48aGzcuJTNbqUN4pQ,0,0.3509281
chinese,18,3.5,us_ZsxNnzKKsYDF7fwQLFQ,0,0.2084125
chinese,23,3.5,YhRpHM2Pu8aYfuLFz4mLVw,0,0.2084125
chinese,13,3.5,-uuzJXVirnQlxHqeuqKY2Q,0,0.3509281
chinese,24,3,bVEvRibOk3dukWJ8TiU7GQ,0,0.4470207
chinese,22,3.5,e-6UcplEErq2Hj14-eiM6Q,0,0.2084125
chinese,25,3.5,PBh9J_5HF8dtg2MTTUqVnw,0,0.4470207
chinese,30,3,m5XY2noC-5hoG9kRV-aOGw,0,0.4470207
chinese,7,4.5,PsLtQksvoTiFkkz3b8qD6Q,1,0.9974894
chinese,22,3.5,LqL-SEhj2m19dWBz0q-vqA,0,0.2084125
chinese,32,3.5,wo7-TKh4B37RTBjPNtkp7w,0,0.4470207
chinese,46,3,k4Aoi0jXt6S3W_lxCYO9Qg,0,0.4866517
chinese,19,3,f1GV69Ya6hJWUIUeZuEQlQ,0,0.2084125
chinese,25,3,TUpKY3rsYnrYHkbuD46bxg,0,0.4470207
chinese,49,2.5,j9LAlbSiqGlvfAOt8LRRzQ,0,0.02390691
chinese,20,3.5,4cP9IJekfdFmx8vpMVoY9Q,0,0.2084125
chinese,15,3.5,S5VN-lFmTdI5VVQ0qFyfCQ,0,0.2084125
chinese,12,3.5,OyUqDYNctt81gsNLvfHp5A,0,0.3509281
chinese,15,4,ifF_11thSAez-EK9K3ezmg,1,0.9979349
chinese,51,2.5,XwB2qg5lN1oX2_ccyO515g,0,0.02639116
chinese,38,3,Ms6jgxyr0uW_aPbJoz_1Yw,0,0.4866517
chinese,25,3,kynvkhlwmp8ljrSB9x-y9w,0,0.4470207
chinese,6,4.5,0kKYP-_ScvaHi0LUqg-iBA,1,0.9974894
chinese,21,3,wBDwFCpRQTwhP3QbGe3a5g,0,0.2084125
chinese,15,3.5,gNFgZSfndMAjK0ClvQ5Q2A,0,0.2084125
chinese,60,3.5,QGldR7s9_qV_35iGtkcNyA,1,0.5119987
chinese,107,3.5,xP717Q952O4BdPThiS3Maw,1,0.6533592
chinese,16,3.5,6KQ-jlXjOgb_uVeZxgimqQ,0,0.2084125
chinese,13,4,J4x8WRUAoG7HKiGMjFGPvQ,1,0.9989933
chinese,42,2.5,7EN0whg4naKEBbRT-PRipA,0,0.02390691
chinese,16,3.5,-blfi-MkfH1KxX9KrO59jw,0,0.2084125
chinese,4,5,YE2FPm9o32ojTG2_1pJBYw,1,0.9803029
chinese,38,2.5,E5lSdPAJhDY4xa-KTFs5og,0,0.02390691
chinese,33,2.5,TxaxeiUqQqcFrWrerNqgXw,0,0.02045822
chinese,30,3,_PJ_XVxkiStr04GkpWXSVA,0,0.4470207
chinese,63,2.5,GXLGoW56JMm1lQf6Lnc15w,0,0.02639116
chinese,5,5,k_y6o8zqI3cODdKABwWZ9g,1,0.9510881
chinese,6,4.5,NLHHXy87krCnRGXkeLhmsw,1,0.9974894
chinese,52,3.5,PlCbEPF3aYLmc_EaYcYcNA,1,0.5119987
chinese,29,3.5,UJtUaOXnwtQA1rb-4BHsCg,0,0.4470207
chinese,36,3,yVDNPV0Yf3vQAsXTJett1g,0,0.4866517
chinese,16,3.5,bSjZAKhDcEROZHHPiTuh1w,0,0.2084125
chinese,7,4,gqUR7hd3NsxOD_JrD-iFfQ,1,0.9980242
